BisBasQ,BisBasResp,ExpEnd,ExpStart,StudyID,TimeEnd,TimeStart,Feedback,population,subject
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,1675981.785,1463048.795,nofb,2,423
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,1675981.82,1463048.795,nofb,2,423
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,1675981.855,1463048.795,nofb,2,423
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,1675981.89,1463048.795,nofb,2,423
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,2033602.905,1821401.675,nofb,2,424
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,2033603.06,1821401.675,nofb,2,424
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.075,1821401.675,nofb,2,424
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,2033603.09,1821401.675,nofb,2,424
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.11,1821401.675,nofb,2,424
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.12,1821401.675,nofb,2,424
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.13,1821401.675,nofb,2,424
bisbas-8,1,1.60E+12,1.60E+12,LWPCtufb:,2033603.14,1821401.675,nofb,2,424
bisbas-9,1,1.60E+12,1.60E+12,LWPCtufb:,2033603.155,1821401.675,nofb,2,424
bisbas-10,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.17,1821401.675,nofb,2,424
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.185,1821401.675,nofb,2,424
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,2033603.21,1821401.675,nofb,2,424
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,2033603.22,1821401.675,nofb,2,424
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.23,1821401.675,nofb,2,424
bisbas-15,4,1.60E+12,1.60E+12,LWPCtufb:,2033603.245,1821401.675,nofb,2,424
bisbas-16,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.26,1821401.675,nofb,2,424
bisbas-17,3,1.60E+12,1.60E+12,LWPCtufb:,2033603.27,1821401.675,nofb,2,424
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2033603.285,1821401.675,nofb,2,424
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,2033603.3,1821401.675,nofb,2,424
bisbas-20,3,1.60E+12,1.60E+12,LWPCtufb:,2033603.315,1821401.675,nofb,2,424
bisbas-21,3,1.60E+12,1.60E+12,LWPCtufb:,2033603.33,1821401.675,nofb,2,424
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,2033603.35,1821401.675,nofb,2,424
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,2033603.36,1821401.675,nofb,2,424
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,2033603.38,1821401.675,nofb,2,424
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-7,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-8,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-9,2,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-12,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-14,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-15,2,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-16,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-17,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-18,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-20,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-22,4,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,1778984,1552053,nofb,2,425
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,1974400.17,1680023.995,nofb,2,426
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,1974400.79,1680023.995,nofb,2,426
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,1974400.84,1680023.995,nofb,2,426
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,1974400.88,1680023.995,nofb,2,426
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,1974400.945,1680023.995,nofb,2,426
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,1974400.98,1680023.995,nofb,2,426
bisbas-7,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.005,1680023.995,nofb,2,426
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,1974401.035,1680023.995,nofb,2,426
bisbas-9,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.06,1680023.995,nofb,2,426
bisbas-10,2,1.60E+12,1.60E+12,LWPCtufb:,1974401.1,1680023.995,nofb,2,426
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,1974401.13,1680023.995,nofb,2,426
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,1974401.16,1680023.995,nofb,2,426
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.195,1680023.995,nofb,2,426
bisbas-14,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.23,1680023.995,nofb,2,426
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,1974401.26,1680023.995,nofb,2,426
bisbas-16,2,1.60E+12,1.60E+12,LWPCtufb:,1974401.3,1680023.995,nofb,2,426
bisbas-17,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.345,1680023.995,nofb,2,426
bisbas-18,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.39,1680023.995,nofb,2,426
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.44,1680023.995,nofb,2,426
bisbas-20,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.505,1680023.995,nofb,2,426
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,1974401.56,1680023.995,nofb,2,426
bisbas-22,4,1.60E+12,1.60E+12,LWPCtufb:,1974401.625,1680023.995,nofb,2,426
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.69,1680023.995,nofb,2,426
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,1974401.75,1680023.995,nofb,2,426
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,1959820.34,1732028.02,nofb,2,427
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,1959820.715,1732028.02,nofb,2,427
bisbas-3,4,1.60E+12,1.60E+12,LWPCtufb:,1959820.735,1732028.02,nofb,2,427
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,1959820.75,1732028.02,nofb,2,427
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,1959820.785,1732028.02,nofb,2,427
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,1959820.8,1732028.02,nofb,2,427
bisbas-7,3,1.60E+12,1.60E+12,LWPCtufb:,1959820.815,1732028.02,nofb,2,427
bisbas-8,1,1.60E+12,1.60E+12,LWPCtufb:,1959820.835,1732028.02,nofb,2,427
bisbas-9,4,1.60E+12,1.60E+12,LWPCtufb:,1959820.85,1732028.02,nofb,2,427
bisbas-10,2,1.60E+12,1.60E+12,LWPCtufb:,1959820.865,1732028.02,nofb,2,427
bisbas-11,3,1.60E+12,1.60E+12,LWPCtufb:,1959820.885,1732028.02,nofb,2,427
bisbas-12,4,1.60E+12,1.60E+12,LWPCtufb:,1959820.905,1732028.02,nofb,2,427
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,1959820.92,1732028.02,nofb,2,427
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,1959820.945,1732028.02,nofb,2,427
bisbas-15,4,1.60E+12,1.60E+12,LWPCtufb:,1959820.965,1732028.02,nofb,2,427
bisbas-16,2,1.60E+12,1.60E+12,LWPCtufb:,1959820.99,1732028.02,nofb,2,427
bisbas-17,2,1.60E+12,1.60E+12,LWPCtufb:,1959821.015,1732028.02,nofb,2,427
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,1959821.04,1732028.02,nofb,2,427
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,1959821.065,1732028.02,nofb,2,427
bisbas-20,2,1.60E+12,1.60E+12,LWPCtufb:,1959821.095,1732028.02,nofb,2,427
bisbas-21,3,1.60E+12,1.60E+12,LWPCtufb:,1959821.12,1732028.02,nofb,2,427
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,1959821.15,1732028.02,nofb,2,427
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,1959821.18,1732028.02,nofb,2,427
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,1959821.21,1732028.02,nofb,2,427
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.215,2335969.935,nofb,2,428
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,2565274.435,2335969.935,nofb,2,428
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.45,2335969.935,nofb,2,428
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.465,2335969.935,nofb,2,428
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.49,2335969.935,nofb,2,428
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.505,2335969.935,nofb,2,428
bisbas-7,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.515,2335969.935,nofb,2,428
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.53,2335969.935,nofb,2,428
bisbas-9,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.54,2335969.935,nofb,2,428
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,2565274.56,2335969.935,nofb,2,428
bisbas-11,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.57,2335969.935,nofb,2,428
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.59,2335969.935,nofb,2,428
bisbas-13,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.61,2335969.935,nofb,2,428
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.625,2335969.935,nofb,2,428
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,2565274.645,2335969.935,nofb,2,428
bisbas-16,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.665,2335969.935,nofb,2,428
bisbas-17,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.69,2335969.935,nofb,2,428
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.705,2335969.935,nofb,2,428
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.73,2335969.935,nofb,2,428
bisbas-20,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.755,2335969.935,nofb,2,428
bisbas-21,3,1.60E+12,1.60E+12,LWPCtufb:,2565274.78,2335969.935,nofb,2,428
bisbas-22,2,1.60E+12,1.60E+12,LWPCtufb:,2565274.81,2335969.935,nofb,2,428
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.835,2335969.935,nofb,2,428
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,2565274.86,2335969.935,nofb,2,428
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-3,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-9,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-10,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-14,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-16,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-17,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-20,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,1924893,1711854,nofb,2,429
bisbas-1,3,1.60E+12,1.60E+12,LWPCtufb:,3063343,2672643,nofb,2,430
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,3063343,2672643,nofb,2,430
bisbas-3,3,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-7,3,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-8,3,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-9,4,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-10,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-11,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-15,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-16,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-17,3,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-18,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-20,1,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-21,4,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-23,4,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-24,3,1.60E+12,1.60E+12,LWPCtufb:,3063344,2672643,nofb,2,430
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,2597909.615,2375948.225,nofb,2,431
bisbas-2,2,1.60E+12,1.60E+12,LWPCtufb:,2597909.83,2375948.225,nofb,2,431
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,2597909.85,2375948.225,nofb,2,431
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,2597909.865,2375948.225,nofb,2,431
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,2597909.91,2375948.225,nofb,2,431
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,2597909.92,2375948.225,nofb,2,431
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,2597909.935,2375948.225,nofb,2,431
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,2597909.955,2375948.225,nofb,2,431
bisbas-9,3,1.60E+12,1.60E+12,LWPCtufb:,2597909.965,2375948.225,nofb,2,431
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,2597909.985,2375948.225,nofb,2,431
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,2597910,2375948.225,nofb,2,431
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,2597910.015,2375948.225,nofb,2,431
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,2597910.035,2375948.225,nofb,2,431
bisbas-14,3,1.60E+12,1.60E+12,LWPCtufb:,2597910.06,2375948.225,nofb,2,431
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,2597910.08,2375948.225,nofb,2,431
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,2597910.1,2375948.225,nofb,2,431
bisbas-17,2,1.60E+12,1.60E+12,LWPCtufb:,2597910.13,2375948.225,nofb,2,431
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2597910.15,2375948.225,nofb,2,431
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,2597910.175,2375948.225,nofb,2,431
bisbas-20,3,1.60E+12,1.60E+12,LWPCtufb:,2597910.205,2375948.225,nofb,2,431
bisbas-21,3,1.60E+12,1.60E+12,LWPCtufb:,2597910.235,2375948.225,nofb,2,431
bisbas-22,1,1.60E+12,1.60E+12,LWPCtufb:,2597910.265,2375948.225,nofb,2,431
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,2597910.295,2375948.225,nofb,2,431
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,2597910.325,2375948.225,nofb,2,431
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,2091372.685,1868449.24,nofb,2,432
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,2091373.185,1868449.24,nofb,2,432
bisbas-3,4,1.60E+12,1.60E+12,LWPCtufb:,2091373.22,1868449.24,nofb,2,432
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,2091373.245,1868449.24,nofb,2,432
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,2091373.32,1868449.24,nofb,2,432
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,2091373.34,1868449.24,nofb,2,432
bisbas-7,1,1.60E+12,1.60E+12,LWPCtufb:,2091373.37,1868449.24,nofb,2,432
bisbas-8,1,1.60E+12,1.60E+12,LWPCtufb:,2091373.395,1868449.24,nofb,2,432
bisbas-9,3,1.60E+12,1.60E+12,LWPCtufb:,2091373.425,1868449.24,nofb,2,432
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,2091373.47,1868449.24,nofb,2,432
bisbas-11,4,1.60E+12,1.60E+12,LWPCtufb:,2091373.5,1868449.24,nofb,2,432
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,2091373.535,1868449.24,nofb,2,432
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,2091373.56,1868449.24,nofb,2,432
bisbas-14,1,1.60E+12,1.60E+12,LWPCtufb:,2091373.6,1868449.24,nofb,2,432
bisbas-15,2,1.60E+12,1.60E+12,LWPCtufb:,2091373.635,1868449.24,nofb,2,432
bisbas-16,1,1.60E+12,1.60E+12,LWPCtufb:,2091373.67,1868449.24,nofb,2,432
bisbas-17,1,1.60E+12,1.60E+12,LWPCtufb:,2091373.71,1868449.24,nofb,2,432
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2091373.755,1868449.24,nofb,2,432
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,2091373.795,1868449.24,nofb,2,432
bisbas-20,2,1.60E+12,1.60E+12,LWPCtufb:,2091373.84,1868449.24,nofb,2,432
bisbas-21,3,1.60E+12,1.60E+12,LWPCtufb:,2091373.89,1868449.24,nofb,2,432
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,2091373.94,1868449.24,nofb,2,432
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,2091373.99,1868449.24,nofb,2,432
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,2091374.05,1868449.24,nofb,2,432
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.45,2204050.85,nofb,2,433
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,2507040.59,2204050.85,nofb,2,433
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,2507040.6,2204050.85,nofb,2,433
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,2507040.61,2204050.85,nofb,2,433
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,2507040.63,2204050.85,nofb,2,433
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,2507040.64,2204050.85,nofb,2,433
bisbas-7,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.645,2204050.85,nofb,2,433
bisbas-8,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.655,2204050.85,nofb,2,433
bisbas-9,3,1.60E+12,1.60E+12,LWPCtufb:,2507040.67,2204050.85,nofb,2,433
bisbas-10,4,1.60E+12,1.60E+12,LWPCtufb:,2507040.68,2204050.85,nofb,2,433
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,2507040.69,2204050.85,nofb,2,433
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,2507040.7,2204050.85,nofb,2,433
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.715,2204050.85,nofb,2,433
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,2507040.725,2204050.85,nofb,2,433
bisbas-15,4,1.60E+12,1.60E+12,LWPCtufb:,2507040.735,2204050.85,nofb,2,433
bisbas-16,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.75,2204050.85,nofb,2,433
bisbas-17,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.765,2204050.85,nofb,2,433
bisbas-18,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.785,2204050.85,nofb,2,433
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.795,2204050.85,nofb,2,433
bisbas-20,2,1.60E+12,1.60E+12,LWPCtufb:,2507040.815,2204050.85,nofb,2,433
bisbas-21,3,1.60E+12,1.60E+12,LWPCtufb:,2507040.835,2204050.85,nofb,2,433
bisbas-22,4,1.60E+12,1.60E+12,LWPCtufb:,2507040.85,2204050.85,nofb,2,433
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.87,2204050.85,nofb,2,433
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,2507040.885,2204050.85,nofb,2,433
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,6306120.8,6052492.8,nofb,2,434
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,6306120.9,6052492.8,nofb,2,434
bisbas-3,3,1.60E+12,1.60E+12,LWPCtufb:,6306120.905,6052492.8,nofb,2,434
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,6306120.915,6052492.8,nofb,2,434
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,6306120.93,6052492.8,nofb,2,434
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,6306120.935,6052492.8,nofb,2,434
bisbas-7,1,1.60E+12,1.60E+12,LWPCtufb:,6306120.94,6052492.8,nofb,2,434
bisbas-8,3,1.60E+12,1.60E+12,LWPCtufb:,6306120.95,6052492.8,nofb,2,434
bisbas-9,2,1.60E+12,1.60E+12,LWPCtufb:,6306120.955,6052492.8,nofb,2,434
bisbas-10,2,1.60E+12,1.60E+12,LWPCtufb:,6306120.955,6052492.8,nofb,2,434
bisbas-11,3,1.60E+12,1.60E+12,LWPCtufb:,6306120.965,6052492.8,nofb,2,434
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,6306120.975,6052492.8,nofb,2,434
bisbas-13,2,1.60E+12,1.60E+12,LWPCtufb:,6306120.98,6052492.8,nofb,2,434
bisbas-14,1,1.60E+12,1.60E+12,LWPCtufb:,6306120.99,6052492.8,nofb,2,434
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,6306120.995,6052492.8,nofb,2,434
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,6306121.01,6052492.8,nofb,2,434
bisbas-17,1,1.60E+12,1.60E+12,LWPCtufb:,6306121.015,6052492.8,nofb,2,434
bisbas-18,1,1.60E+12,1.60E+12,LWPCtufb:,6306121.025,6052492.8,nofb,2,434
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,6306121.035,6052492.8,nofb,2,434
bisbas-20,1,1.60E+12,1.60E+12,LWPCtufb:,6306121.045,6052492.8,nofb,2,434
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,6306121.055,6052492.8,nofb,2,434
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,6306121.065,6052492.8,nofb,2,434
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,6306121.08,6052492.8,nofb,2,434
bisbas-24,3,1.60E+12,1.60E+12,LWPCtufb:,6306121.085,6052492.8,nofb,2,434
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,1639385.45,1426288.54,nofb,2,435
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,1639385.6,1426288.54,nofb,2,435
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,1639385.615,1426288.54,nofb,2,435
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,1639385.625,1426288.54,nofb,2,435
bisbas-5,3,1.60E+12,1.60E+12,LWPCtufb:,1639385.65,1426288.54,nofb,2,435
